year,state,region,latitude,longitude,source,generation
2022,Tripura,NER,23.9408,91.9882,bio_power,0.0
2022,Chandigarh,NR,30.7333,76.7794,large_hydro,0.0
2022,Delhi,NR,28.7041,77.1025,large_hydro,0.0
2022,Haryana,NR,29.0588,76.0856,large_hydro,0.0
2022,Himachal Pradesh,NR,31.1048,77.1734,large_hydro,26221.04
2022,Jammu and Kashmir,NR,33.7782,76.5762,large_hydro,11945.45
2022,Ladkh,NR,34.1526,77.5771,large_hydro,289.02
2022,Punjab,NR,31.1471,75.3412,large_hydro,2139.99
2022,Rajasthan,WR,27.0238,74.2179,large_hydro,52.43
2022,Uttar Pradesh,NR,26.8467,80.9462,large_hydro,679.18
2022,Uttarakhand,NR,30.0668,79.0193,large_hydro,8367.86
2022,Chhattisgarh,WR,21.2787,81.8661,large_hydro,229.91
2022,Gujarat,WR,22.2587,71.1924,large_hydro,1418.46
2022,Madhya Pradesh,WR,22.9734,78.6569,large_hydro,2378.23
2022,Maharashtra,WR,19.7515,75.7139,large_hydro,3141.87
2022,Dadra and Nagar Haveli,WR,20.1809,73.0169,large_hydro,0.0
2022,Daman and Diu,WR,20.4283,72.8397,large_hydro,0.0
2022,Goa,WR,15.2993,74.124,large_hydro,0.0
2022,Andhra Pradesh,SR,15.9129,79.74,large_hydro,1355.81
2022,Telangana,SR,18.1124,79.0193,large_hydro,3238.55
2022,Karnataka,SR,15.3173,75.7139,large_hydro,6822.22
2022,Kerala,SR,10.8505,76.2711,large_hydro,4557.64
2022,Tamil Nadu,SR,11.1271,78.6569,large_hydro,2457.83
2022,Lakshadweep,SR,10.5667,72.6417,large_hydro,0.0
2022,Puducherry,SR,11.9416,79.8083,large_hydro,0.0
2022,Andaman Nicobar,IS,11.7401,92.6586,large_hydro,0.0
2022,Bihar,ER,25.0961,85.3131,large_hydro,0.0
2022,Jharkhand,ER,23.6102,85.2799,large_hydro,373.74
2022,Odisha,ER,20.9517,85.0985,large_hydro,2930.72
2022,Sikkim,ER,27.533,88.5122,large_hydro,8117.33
2022,West Bengal,ER,22.9868,87.855,large_hydro,1980.29
2022,Arunachal Pradesh,NER,28.218,94.7278,large_hydro,2706.63
2022,Assam,NER,26.2006,92.9376,large_hydro,464.24
2022,Manipur,NER,24.6637,93.9063,large_hydro,265.85
2022,Meghalaya,NER,25.467,91.3662,large_hydro,562.45
2022,Mizoram,NER,23.1645,92.9376,large_hydro,39.7
2022,Nagaland,NER,26.1584,94.5624,large_hydro,70.07
2022,Tripura,NER,23.9408,91.9882,large_hydro,0.0
2023,Chandigarh,NR,30.7333,76.7794,wind,0.0
2023,Delhi,NR,28.7041,77.1025,wind,0.0
2023,Haryana,NR,29.0588,76.0856,wind,0.0
2023,Himachal Pradesh,NR,31.1048,77.1734,wind,0.0
2023,Jammu and Kashmir,NR,33.7782,76.5762,wind,0.0
2023,Ladkh,NR,34.1526,77.5771,wind,0.0
2023,Punjab,NR,31.1471,75.3412,wind,0.0
2023,Rajasthan,WR,27.0238,74.2179,wind,6111.41
2023,Uttar Pradesh,NR,26.8467,80.9462,wind,0.0
2023,Uttarakhand,NR,30.0668,79.0193,wind,0.0
2023,Chhattisgarh,WR,21.2787,81.8661,wind,0.0
2023,Gujarat,WR,22.2587,71.1924,wind,19206.22
2023,Madhya Pradesh,WR,22.9734,78.6569,wind,4486.72
2023,Maharashtra,WR,19.7515,75.7139,wind,7243.06
2023,Goa,WR,15.2993,74.124,wind,0.0
2023,Andhra Pradesh,SR,15.9129,79.74,wind,7426.46
2023,Telangana,SR,18.1124,79.0193,wind,279.23
2023,Karnataka,SR,15.3173,75.7139,wind,9967.89
2023,Kerala,SR,10.8505,76.2711,wind,179.32
2023,Tamil Nadu,SR,11.1271,78.6569,wind,16913.85
2023,Lakshadweep,SR,10.5667,72.6417,wind,0.0
2023,Puducherry,SR,11.9416,79.8083,wind,0.0
2023,Andaman Nicobar,IS,11.7401,92.6586,wind,0.0
2023,Bihar,ER,25.0961,85.3131,wind,0.0
2023,Jharkhand,ER,23.6102,85.2799,wind,0.0
2023,Odisha,ER,20.9517,85.0985,wind,0.0
2023,Sikkim,ER,27.533,88.5122,wind,0.0
2023,West Bengal,ER,22.9868,87.855,wind,0.0
2023,Arunachal Pradesh,NER,28.218,94.7278,wind,0.0
2023,Assam,NER,26.2006,92.9376,wind,0.0
2023,Manipur,NER,24.6637,93.9063,wind,0.0
2023,Meghalaya,NER,25.467,91.3662,wind,0.0
2023,Mizoram,NER,23.1645,92.9376,wind,0.0
2023,Nagaland,NER,26.1584,94.5624,wind,0.0
2023,Tripura,NER,23.9408,91.9882,wind,0.0
2023,Dadra and Nagar Haveli,WR,20.1809,73.0169,wind,0.0
2023,Daman and Diu,WR,20.4283,72.8397,wind,0.0
2023,Chandigarh,NR,30.7333,76.7794,solar,12.61
2023,Delhi,NR,28.7041,77.1025,solar,236.11
2023,Haryana,NR,29.0588,76.0856,solar,555.2
2023,Himachal Pradesh,NR,31.1048,77.1734,solar,58.76
2023,Jammu and Kashmir,NR,33.7782,76.5762,solar,0.0
2023,Ladkh,NR,34.1526,77.5771,solar,0.0
2023,Punjab,NR,31.1471,75.3412,solar,2778.66
2023,Rajasthan,WR,27.0238,74.2179,solar,34474.43
2023,Uttar Pradesh,NR,26.8467,80.9462,solar,3674.02
2023,Uttarakhand,NR,30.0668,79.0193,solar,331.8
2023,Chhattisgarh,WR,21.2787,81.8661,solar,635.42
2023,Gujarat,WR,22.2587,71.1924,solar,10335.32
2023,Madhya Pradesh,WR,22.9734,78.6569,solar,3839.3
2023,Maharashtra,WR,19.7515,75.7139,solar,4387.85
2023,Goa,WR,15.2993,74.124,solar,14.87
2023,Andhra Pradesh,SR,15.9129,79.74,solar,8140.72
2023,Telangana,SR,18.1124,79.0193,solar,6745.46
2023,Karnataka,SR,15.3173,75.7139,solar,14153.79
2023,Kerala,SR,10.8505,76.2711,solar,879.75
2023,Tamil Nadu,SR,11.1271,78.6569,solar,9419.39
2023,Lakshadweep,SR,10.5667,72.6417,solar,0.1
2023,Puducherry,SR,11.9416,79.8083,solar,12.24
2023,Andaman Nicobar,IS,11.7401,92.6586,solar,23.94
2023,Bihar,ER,25.0961,85.3131,solar,169.53
2023,Jharkhand,ER,23.6102,85.2799,solar,19.7
2023,Odisha,ER,20.9517,85.0985,solar,706.24
2023,Sikkim,ER,27.533,88.5122,solar,0.0
2023,West Bengal,ER,22.9868,87.855,solar,125.04
2023,Arunachal Pradesh,NER,28.218,94.7278,solar,22.27
2023,Assam,NER,26.2006,92.9376,solar,216.35
2023,Manipur,NER,24.6637,93.9063,solar,8.17
2023,Meghalaya,NER,25.467,91.3662,solar,0.0
2023,Mizoram,NER,23.1645,92.9376,solar,3.21
2023,Nagaland,NER,26.1584,94.5624,solar,0.0
2023,Tripura,NER,23.9408,91.9882,solar,6.58
2023,Dadra and Nagar Haveli,WR,20.1809,73.0169,solar,27.4
2023,Daman and Diu,WR,20.4283,72.8397,solar,27.4
2023,Chandigarh,NR,30.7333,76.7794,small_hydro,0.0
2023,Delhi,NR,28.7041,77.1025,small_hydro,0.0
2023,Haryana,NR,29.0588,76.0856,small_hydro,241.9
2023,Himachal Pradesh,NR,31.1048,77.1734,small_hydro,2854.19
2023,Jammu and Kashmir,NR,33.7782,76.5762,small_hydro,393.2
2023,Ladkh,NR,34.1526,77.5771,small_hydro,0.0
2023,Punjab,NR,31.1471,75.3412,small_hydro,682.48
2023,Rajasthan,WR,27.0238,74.2179,small_hydro,7.17
2023,Uttar Pradesh,NR,26.8467,80.9462,small_hydro,234.69
2023,Uttarakhand,NR,30.0668,79.0193,small_hydro,353.4
2023,Chhattisgarh,WR,21.2787,81.8661,small_hydro,155.92
2023,Gujarat,WR,22.2587,71.1924,small_hydro,213.1
2023,Madhya Pradesh,WR,22.9734,78.6569,small_hydro,357.97
2023,Maharashtra,WR,19.7515,75.7139,small_hydro,766.73
2023,Goa,WR,15.2993,74.124,small_hydro,0.0
2023,Andhra Pradesh,SR,15.9129,79.74,small_hydro,410.9
2023,Telangana,SR,18.1124,79.0193,small_hydro,91.71
2023,Karnataka,SR,15.3173,75.7139,small_hydro,2309.55
2023,Kerala,SR,10.8505,76.2711,small_hydro,824.34
2023,Tamil Nadu,SR,11.1271,78.6569,small_hydro,296.71
2023,Lakshadweep,SR,10.5667,72.6417,small_hydro,0.0
2023,Puducherry,SR,11.9416,79.8083,small_hydro,0.0
2023,Andaman Nicobar,IS,11.7401,92.6586,small_hydro,13.94
2023,Bihar,ER,25.0961,85.3131,small_hydro,12.63
2023,Jharkhand,ER,23.6102,85.2799,small_hydro,0.0
2023,Odisha,ER,20.9517,85.0985,small_hydro,424.92
2023,Sikkim,ER,27.533,88.5122,small_hydro,12.35
2023,West Bengal,ER,22.9868,87.855,small_hydro,204.44
2023,Arunachal Pradesh,NER,28.218,94.7278,small_hydro,2.55
2023,Assam,NER,26.2006,92.9376,small_hydro,62.66
2023,Manipur,NER,24.6637,93.9063,small_hydro,0.0
2023,Meghalaya,NER,25.467,91.3662,small_hydro,71.64
2023,Mizoram,NER,23.1645,92.9376,small_hydro,59.06
2023,Nagaland,NER,26.1584,94.5624,small_hydro,111.95
2023,Tripura,NER,23.9408,91.9882,small_hydro,0.0
2023,Dadra and Nagar Haveli,WR,20.1809,73.0169,small_hydro,0.0
2023,Daman and Diu,WR,20.4283,72.8397,small_hydro,0.0
2023,Chandigarh,NR,30.7333,76.7794,bio_power,0.0
2023,Delhi,NR,28.7041,77.1025,bio_power,0.0
2023,Haryana,NR,29.0588,76.0856,bio_power,356.07
2023,Himachal Pradesh,NR,31.1048,77.1734,bio_power,0.0
2023,Jammu and Kashmir,NR,33.7782,76.5762,bio_power,0.0
2023,Ladkh,NR,34.1526,77.5771,bio_power,0.0
2023,Punjab,NR,31.1471,75.3412,bio_power,497.68
2023,Rajasthan,WR,27.0238,74.2179,bio_power,397.05
2023,Uttar Pradesh,NR,26.8467,80.9462,bio_power,66.35
2023,Uttarakhand,NR,30.0668,79.0193,bio_power,0.0
2023,Chhattisgarh,WR,21.2787,81.8661,bio_power,1194.6
2023,Gujarat,WR,22.2587,71.1924,bio_power,0.0
2023,Madhya Pradesh,WR,22.9734,78.6569,bio_power,38.76
2023,Maharashtra,WR,19.7515,75.7139,bio_power,236.48
2023,Goa,WR,15.2993,74.124,bio_power,0.0
2023,Andhra Pradesh,SR,15.9129,79.74,bio_power,54.86
2023,Telangana,SR,18.1124,79.0193,bio_power,21.48
2023,Karnataka,SR,15.3173,75.7139,bio_power,106.9
2023,Kerala,SR,10.8505,76.2711,bio_power,0.0
2023,Tamil Nadu,SR,11.1271,78.6569,bio_power,126.93
2023,Lakshadweep,SR,10.5667,72.6417,bio_power,0.0
2023,Puducherry,SR,11.9416,79.8083,bio_power,0.0
2023,Andaman Nicobar,IS,11.7401,92.6586,bio_power,0.0
2023,Bihar,ER,25.0961,85.3131,bio_power,0.0
2023,Jharkhand,ER,23.6102,85.2799,bio_power,0.0
2023,Odisha,ER,20.9517,85.0985,bio_power,60.95
2023,Sikkim,ER,27.533,88.5122,bio_power,0.0
2023,West Bengal,ER,22.9868,87.855,bio_power,0.0
2023,Arunachal Pradesh,NER,28.218,94.7278,bio_power,0.0
2023,Assam,NER,26.2006,92.9376,bio_power,0.0
2023,Manipur,NER,24.6637,93.9063,bio_power,0.0
2023,Meghalaya,NER,25.467,91.3662,bio_power,0.0
2023,Mizoram,NER,23.1645,92.9376,bio_power,0.0
2023,Nagaland,NER,26.1584,94.5624,bio_power,0.0
2023,Tripura,NER,23.9408,91.9882,bio_power,0.0
2023,Dadra and Nagar Haveli,WR,20.1809,73.0169,bio_power,3.22
2023,Daman and Diu,WR,20.4283,72.8397,bio_power,3.22
2023,Chandigarh,NR,30.7333,76.7794,large_hydro,0.0
2023,Delhi,NR,28.7041,77.1025,large_hydro,0.0
2023,Haryana,NR,29.0588,76.0856,large_hydro,0.0
2023,Himachal Pradesh,NR,31.1048,77.1734,large_hydro,38666.98
2023,Jammu and Kashmir,NR,33.7782,76.5762,large_hydro,16777.42
2023,Ladkh,NR,34.1526,77.5771,large_hydro,402.78
2023,Punjab,NR,31.1471,75.3412,large_hydro,4399.65
2023,Rajasthan,WR,27.0238,74.2179,large_hydro,967.43
2023,Uttar Pradesh,NR,26.8467,80.9462,large_hydro,974.04
2023,Uttarakhand,NR,30.0668,79.0193,large_hydro,15435.77
2023,Chhattisgarh,WR,21.2787,81.8661,large_hydro,237.37
2023,Gujarat,WR,22.2587,71.1924,large_hydro,6133.14
2023,Madhya Pradesh,WR,22.9734,78.6569,large_hydro,7309.07
2023,Maharashtra,WR,19.7515,75.7139,large_hydro,5894.29
2023,Goa,WR,15.2993,74.124,large_hydro,0.0
2023,Andhra Pradesh,SR,15.9129,79.74,large_hydro,3747.58
2023,Telangana,SR,18.1124,79.0193,large_hydro,6010.07
2023,Karnataka,SR,15.3173,75.7139,large_hydro,13157.34
2023,Kerala,SR,10.8505,76.2711,large_hydro,7989.0
2023,Tamil Nadu,SR,11.1271,78.6569,large_hydro,5965.77
2023,Lakshadweep,SR,10.5667,72.6417,large_hydro,0.0
2023,Puducherry,SR,11.9416,79.8083,large_hydro,0.0
2023,Andaman Nicobar,IS,11.7401,92.6586,large_hydro,0.0
2023,Bihar,ER,25.0961,85.3131,large_hydro,0.0
2023,Jharkhand,ER,23.6102,85.2799,large_hydro,305.47
2023,Odisha,ER,20.9517,85.0985,large_hydro,5462.81
2023,Sikkim,ER,27.533,88.5122,large_hydro,11696.79
2023,West Bengal,ER,22.9868,87.855,large_hydro,3423.73
2023,Arunachal Pradesh,NER,28.218,94.7278,large_hydro,4820.94
2023,Assam,NER,26.2006,92.9376,large_hydro,481.6
2023,Manipur,NER,24.6637,93.9063,large_hydro,477.98
2023,Meghalaya,NER,25.467,91.3662,large_hydro,980.25
2023,Mizoram,NER,23.1645,92.9376,large_hydro,204.13
2023,Nagaland,NER,26.1584,94.5624,large_hydro,177.37
2023,Tripura,NER,23.9408,91.9882,large_hydro,0.0
2023,Dadra and Nagar Haveli,WR,20.1809,73.0169,large_hydro,0.0
2023,Daman and Diu,WR,20.4283,72.8397,large_hydro,0.0
